pseudo_bulk	cluster	annotation
I60_Peng_ST24	4	epithelial_malignant
I64_Peng_ST24	6	endothelial
I66_Peng_ST24	1	epithelial
I71_Peng_ST24	0	myeloid
C12_Peng_ST3	5	fibroblast
C16_Peng_ST3	4	epithelial_malignant
C17_Peng_ST3	0	myeloid
C19_Peng_ST3	4	epithelial_malignant
C47_Peng_ST3	4	epithelial_malignant
C53_Peng_ST3	6	endothelial
C64_Peng_ST3	5	fibroblast
I15_Peng_ST3	4	epithelial_malignant
I16_Peng_ST3	5	fibroblast
I23_Peng_ST3	5	fibroblast
I30_Peng_ST3	4	epithelial_malignant
I36_Peng_ST3	0	myeloid
I39_Peng_ST3	4	epithelial_malignant
I41_Peng_ST3	4	epithelial_malignant
I46_Peng_ST3	0	myeloid
I50_Peng_ST3	5	fibroblast
I57_Peng_ST3	5	fibroblast
I68_Peng_ST3	4	epithelial_malignant
I69_Peng_ST3	6	endothelial
I6_Peng_ST3	3	lymphoid
C14_Peng_ST4	4	epithelial_malignant
C25_Peng_ST4	6	endothelial
C2_Peng_ST4	5	fibroblast
C31_Peng_ST4	5	fibroblast
I13_Peng_ST4	4	epithelial_malignant
I17_Peng_ST4	4	epithelial_malignant
I20_Peng_ST4	4	epithelial_malignant
I21_Peng_ST4	5	fibroblast
I22_Peng_ST4	4	epithelial_malignant
I24_Peng_ST4	4	epithelial_malignant
I26_Peng_ST4	4	epithelial_malignant
I28_Peng_ST4	4	epithelial_malignant
I2_Peng_ST4	0	myeloid
C10_Peng_ST5	5	fibroblast
C11_Peng_ST5	6	endothelial
C13_Peng_ST5	4	epithelial_malignant
C14_Peng_ST5	0	myeloid
C15_Peng_ST5	5	fibroblast
C19_Peng_ST5	0	myeloid
C20_Peng_ST5	0	myeloid
C21_Peng_ST5	1	epithelial
C27_Peng_ST5	3	lymphoid
C28_Peng_ST5	5	fibroblast
C34_Peng_ST5	1	epithelial
C37_Peng_ST5	5	fibroblast
C3_Peng_ST5	0	myeloid
C8_Peng_ST5	6	endothelial
I12_Peng_ST5	1	epithelial
I14_Peng_ST5	1	epithelial
I15_Peng_ST5	4	epithelial_malignant
I20_Peng_ST5	4	epithelial_malignant
I24_Peng_ST5	1	epithelial
I28_Peng_ST5	6	endothelial
I39_Peng_ST5	3	lymphoid
C14_Peng_ST6	4	epithelial_malignant
C15_Peng_ST6	5	fibroblast
C16_Peng_ST6	4	epithelial_malignant
C17_Peng_ST6	6	endothelial
C1_Peng_ST6	4	epithelial_malignant
C21_Peng_ST6	4	epithelial_malignant
C22_Peng_ST6	1	epithelial
C29_Peng_ST6	5	fibroblast
C2_Peng_ST6	0	myeloid
C37_Peng_ST6	4	epithelial_malignant
C3_Peng_ST6	5	fibroblast
C42_Peng_ST6	0	myeloid
C43_Peng_ST6	1	epithelial
C49_Peng_ST6	0	myeloid
C4_Peng_ST6	5	fibroblast
C5_Peng_ST6	5	fibroblast
C6_Peng_ST6	1	epithelial
C9_Peng_ST6	6	endothelial
I25_Peng_ST6	1	epithelial
I29_Peng_ST6	6	endothelial
I30_Peng_ST6	1	epithelial
I32_Peng_ST6	4	epithelial_malignant
I34_Peng_ST6	0	myeloid
I40_Peng_ST6	1	epithelial
I8_Peng_ST6	3	lymphoid
C8_Peng_ST7	0	myeloid
I11_Peng_ST7	1	epithelial
I15_Peng_ST7	4	epithelial_malignant
I16_Peng_ST7	5	fibroblast
I17_Peng_ST7	1	epithelial
I18_Peng_ST7	4	epithelial_malignant
I19_Peng_ST7	6	endothelial
I20_Peng_ST7	1	epithelial
I21_Peng_ST7	4	epithelial_malignant
I31_Peng_ST7	3	lymphoid
I35_Peng_ST7	1	epithelial
I42_Peng_ST7	4	epithelial_malignant
I44_Peng_ST7	4	epithelial_malignant
I8_Peng_ST7	5	fibroblast
C103_Peng_ST8	3	lymphoid
C28_Peng_ST8	4	epithelial_malignant
C29_Peng_ST8	0	myeloid
C80_Peng_ST8	4	epithelial_malignant
I13_Peng_ST8	4	epithelial_malignant
I165_Peng_ST8	0	myeloid
I23_Peng_ST8	0	myeloid
I24_Peng_ST8	4	epithelial_malignant
I26_Peng_ST8	4	epithelial_malignant
I29_Peng_ST8	4	epithelial_malignant
I32_Peng_ST8	4	epithelial_malignant
I33_Peng_ST8	4	epithelial_malignant
I36_Peng_ST8	4	epithelial_malignant
I37_Peng_ST8	4	epithelial_malignant
I47_Peng_ST8	4	epithelial_malignant
I4_Peng_ST8	5	fibroblast
C156_Peng_ST9	0	myeloid
C17_Peng_ST9	5	fibroblast
C4_Peng_ST9	5	fibroblast
C52_Peng_ST9	5	fibroblast
C80_Peng_ST9	4	epithelial_malignant
C86_Peng_ST9	0	myeloid
C96_Peng_ST9	4	epithelial_malignant
I100_Peng_ST9	4	epithelial_malignant
I105_Peng_ST9	4	epithelial_malignant
I118_Peng_ST9	5	fibroblast
I130_Peng_ST9	0	myeloid
I135_Peng_ST9	4	epithelial_malignant
I150_Peng_ST9	4	epithelial_malignant
I151_Peng_ST9	4	epithelial_malignant
I15_Peng_ST9	1	epithelial
I22_Peng_ST9	4	epithelial_malignant
I23_Peng_ST9	4	epithelial_malignant
I27_Peng_ST9	4	epithelial_malignant
I29_Peng_ST9	4	epithelial_malignant
I36_Peng_ST9	1	epithelial
I39_Peng_ST9	5	fibroblast
I48_Peng_ST9	5	fibroblast
I51_Peng_ST9	4	epithelial_malignant
I52_Peng_ST9	3	lymphoid
I55_Peng_ST9	4	epithelial_malignant
I56_Peng_ST9	4	epithelial_malignant
I59_Peng_ST9	4	epithelial_malignant
I60_Peng_ST9	4	epithelial_malignant
I61_Peng_ST9	4	epithelial_malignant
I68_Peng_ST9	4	epithelial_malignant
I78_Peng_ST9	4	epithelial_malignant
I85_Peng_ST9	4	epithelial_malignant
C102_Chen_S01	5	fibroblast
C104_Chen_S01	5	fibroblast
C105_Chen_S01	1	epithelial
C10_Chen_S01	0	myeloid
C114_Chen_S01	5	fibroblast
C119_Chen_S01	5	fibroblast
C129_Chen_S01	0	myeloid
C132_Chen_S01	0	myeloid
C135_Chen_S01	2	myeloid
C139_Chen_S01	6	endothelial
C146_Chen_S01	5	fibroblast
C15_Chen_S01	5	fibroblast
C160_Chen_S01	2	myeloid
C161_Chen_S01	0	myeloid
C163_Chen_S01	1	epithelial
C166_Chen_S01	3	lymphoid
C172_Chen_S01	1	epithelial
C174_Chen_S01	0	myeloid
C177_Chen_S01	0	myeloid
C185_Chen_S01	5	fibroblast
C18_Chen_S01	4	epithelial_malignant
C19_Chen_S01	5	fibroblast
C24_Chen_S01	4	epithelial_malignant
C25_Chen_S01	4	epithelial_malignant
C27_Chen_S01	0	myeloid
C33_Chen_S01	3	lymphoid
C36_Chen_S01	4	epithelial_malignant
C38_Chen_S01	5	fibroblast
C39_Chen_S01	0	myeloid
C3_Chen_S01	4	epithelial_malignant
C45_Chen_S01	5	fibroblast
C47_Chen_S01	3	lymphoid
C50_Chen_S01	4	epithelial_malignant
C52_Chen_S01	0	myeloid
C55_Chen_S01	4	epithelial_malignant
C57_Chen_S01	2	myeloid
C58_Chen_S01	6	endothelial
C5_Chen_S01	4	epithelial_malignant
C60_Chen_S01	3	lymphoid
C61_Chen_S01	6	endothelial
C63_Chen_S01	4	epithelial_malignant
C6_Chen_S01	3	lymphoid
C70_Chen_S01	4	epithelial_malignant
C71_Chen_S01	5	fibroblast
C72_Chen_S01	1	epithelial
C74_Chen_S01	5	fibroblast
C76_Chen_S01	6	endothelial
C77_Chen_S01	0	myeloid
C78_Chen_S01	3	lymphoid
C85_Chen_S01	3	lymphoid
C86_Chen_S01	6	endothelial
C92_Chen_S01	0	myeloid
C93_Chen_S01	3	lymphoid
C94_Chen_S01	0	myeloid
I100_Chen_S01	5	fibroblast
I102_Chen_S01	4	epithelial_malignant
I103_Chen_S01	4	epithelial_malignant
I104_Chen_S01	5	fibroblast
I110_Chen_S01	1	epithelial
I111_Chen_S01	0	myeloid
I116_Chen_S01	4	epithelial_malignant
I120_Chen_S01	5	fibroblast
I121_Chen_S01	3	lymphoid
I122_Chen_S01	5	fibroblast
I123_Chen_S01	5	fibroblast
I125_Chen_S01	6	endothelial
I128_Chen_S01	4	epithelial_malignant
I132_Chen_S01	4	epithelial_malignant
I136_Chen_S01	5	fibroblast
I141_Chen_S01	1	epithelial
I142_Chen_S01	5	fibroblast
I143_Chen_S01	5	fibroblast
I146_Chen_S01	6	endothelial
I148_Chen_S01	0	myeloid
I153_Chen_S01	5	fibroblast
I156_Chen_S01	3	lymphoid
I162_Chen_S01	5	fibroblast
I165_Chen_S01	0	myeloid
I166_Chen_S01	6	endothelial
I167_Chen_S01	5	fibroblast
I172_Chen_S01	5	fibroblast
I181_Chen_S01	5	fibroblast
I183_Chen_S01	6	endothelial
I196_Chen_S01	0	myeloid
I23_Chen_S01	3	lymphoid
I32_Chen_S01	4	epithelial_malignant
I50_Chen_S01	0	myeloid
I77_Chen_S01	3	lymphoid
I88_Chen_S01	4	epithelial_malignant
I89_Chen_S01	6	endothelial
I91_Chen_S01	3	lymphoid
I92_Chen_S01	4	epithelial_malignant
I95_Chen_S01	4	epithelial_malignant
I96_Chen_S01	0	myeloid
I99_Chen_S01	1	epithelial
C100_Chen_S02	5	fibroblast
C102_Chen_S02	0	myeloid
C103_Chen_S02	4	epithelial_malignant
C108_Chen_S02	4	epithelial_malignant
C110_Chen_S02	3	lymphoid
C116_Chen_S02	0	myeloid
C121_Chen_S02	1	epithelial
C123_Chen_S02	3	lymphoid
C124_Chen_S02	0	myeloid
C125_Chen_S02	3	lymphoid
C127_Chen_S02	4	epithelial_malignant
C128_Chen_S02	5	fibroblast
C129_Chen_S02	5	fibroblast
C134_Chen_S02	0	myeloid
C136_Chen_S02	1	epithelial
C139_Chen_S02	1	epithelial
C140_Chen_S02	2	myeloid
C141_Chen_S02	5	fibroblast
C143_Chen_S02	4	epithelial_malignant
C145_Chen_S02	3	lymphoid
C157_Chen_S02	5	fibroblast
C158_Chen_S02	0	myeloid
C163_Chen_S02	4	epithelial_malignant
C168_Chen_S02	5	fibroblast
C16_Chen_S02	3	lymphoid
C17_Chen_S02	5	fibroblast
C186_Chen_S02	3	lymphoid
C187_Chen_S02	5	fibroblast
C189_Chen_S02	4	epithelial_malignant
C18_Chen_S02	2	myeloid
C20_Chen_S02	5	fibroblast
C21_Chen_S02	3	lymphoid
C24_Chen_S02	3	lymphoid
C25_Chen_S02	4	epithelial_malignant
C26_Chen_S02	6	endothelial
C27_Chen_S02	0	myeloid
C30_Chen_S02	3	lymphoid
C32_Chen_S02	5	fibroblast
C37_Chen_S02	4	epithelial_malignant
C38_Chen_S02	3	lymphoid
C39_Chen_S02	3	lymphoid
C40_Chen_S02	4	epithelial_malignant
C42_Chen_S02	4	epithelial_malignant
C45_Chen_S02	3	lymphoid
C48_Chen_S02	2	myeloid
C53_Chen_S02	2	myeloid
C54_Chen_S02	5	fibroblast
C59_Chen_S02	5	fibroblast
C61_Chen_S02	4	epithelial_malignant
C66_Chen_S02	0	myeloid
C77_Chen_S02	0	myeloid
C79_Chen_S02	4	epithelial_malignant
C81_Chen_S02	6	endothelial
C8_Chen_S02	5	fibroblast
C91_Chen_S02	0	myeloid
C97_Chen_S02	3	lymphoid
I100_Chen_S02	4	epithelial_malignant
I110_Chen_S02	5	fibroblast
I112_Chen_S02	5	fibroblast
I121_Chen_S02	3	lymphoid
I137_Chen_S02	5	fibroblast
I151_Chen_S02	5	fibroblast
I160_Chen_S02	6	endothelial
I164_Chen_S02	4	epithelial_malignant
I178_Chen_S02	5	fibroblast
I185_Chen_S02	5	fibroblast
I35_Chen_S02	4	epithelial_malignant
I36_Chen_S02	0	myeloid
I57_Chen_S02	3	lymphoid
I62_Chen_S02	5	fibroblast
I69_Chen_S02	4	epithelial_malignant
I72_Chen_S02	5	fibroblast
I75_Chen_S02	5	fibroblast
I76_Chen_S02	3	lymphoid
I77_Chen_S02	0	myeloid
I78_Chen_S02	5	fibroblast
I79_Chen_S02	0	myeloid
I81_Chen_S02	5	fibroblast
I82_Chen_S02	4	epithelial_malignant
I83_Chen_S02	0	myeloid
I86_Chen_S02	4	epithelial_malignant
I87_Chen_S02	4	epithelial_malignant
I98_Chen_S02	5	fibroblast
I99_Chen_S02	6	endothelial
C103_Chen_S03	4	epithelial_malignant
C114_Chen_S03	3	lymphoid
C117_Chen_S03	4	epithelial_malignant
C129_Chen_S03	6	endothelial
C151_Chen_S03	4	epithelial_malignant
C155_Chen_S03	0	myeloid
C176_Chen_S03	4	epithelial_malignant
C195_Chen_S03	4	epithelial_malignant
C200_Chen_S03	5	fibroblast
C214_Chen_S03	2	myeloid
C226_Chen_S03	2	myeloid
C234_Chen_S03	4	epithelial_malignant
C240_Chen_S03	4	epithelial_malignant
C247_Chen_S03	2	myeloid
C24_Chen_S03	5	fibroblast
C252_Chen_S03	2	myeloid
C256_Chen_S03	3	lymphoid
C283_Chen_S03	4	epithelial_malignant
C29_Chen_S03	4	epithelial_malignant
C69_Chen_S03	2	myeloid
C6_Chen_S03	3	lymphoid
I101_Chen_S03	5	fibroblast
I103_Chen_S03	0	myeloid
I105_Chen_S03	4	epithelial_malignant
I106_Chen_S03	4	epithelial_malignant
I107_Chen_S03	4	epithelial_malignant
I108_Chen_S03	0	myeloid
I118_Chen_S03	6	endothelial
I121_Chen_S03	0	myeloid
I125_Chen_S03	5	fibroblast
I128_Chen_S03	0	myeloid
I132_Chen_S03	0	myeloid
I145_Chen_S03	2	myeloid
I150_Chen_S03	5	fibroblast
I152_Chen_S03	0	myeloid
I155_Chen_S03	0	myeloid
I164_Chen_S03	4	epithelial_malignant
I165_Chen_S03	0	myeloid
I172_Chen_S03	4	epithelial_malignant
I180_Chen_S03	0	myeloid
I185_Chen_S03	5	fibroblast
I186_Chen_S03	0	myeloid
I187_Chen_S03	0	myeloid
I194_Chen_S03	4	epithelial_malignant
I211_Chen_S03	5	fibroblast
I22_Chen_S03	3	lymphoid
I232_Chen_S03	3	lymphoid
I234_Chen_S03	4	epithelial_malignant
I237_Chen_S03	0	myeloid
I243_Chen_S03	3	lymphoid
I244_Chen_S03	3	lymphoid
I250_Chen_S03	4	epithelial_malignant
I262_Chen_S03	0	myeloid
I271_Chen_S03	4	epithelial_malignant
I288_Chen_S03	3	lymphoid
I38_Chen_S03	3	lymphoid
I41_Chen_S03	3	lymphoid
I42_Chen_S03	1	epithelial
I47_Chen_S03	4	epithelial_malignant
I49_Chen_S03	4	epithelial_malignant
I51_Chen_S03	1	epithelial
I57_Chen_S03	3	lymphoid
I61_Chen_S03	0	myeloid
I72_Chen_S03	0	myeloid
I73_Chen_S03	4	epithelial_malignant
I77_Chen_S03	4	epithelial_malignant
I81_Chen_S03	0	myeloid
I83_Chen_S03	0	myeloid
I84_Chen_S03	4	epithelial_malignant
I89_Chen_S03	0	myeloid
I92_Chen_S03	4	epithelial_malignant
I99_Chen_S03	0	myeloid
C104_Chen_S04	4	epithelial_malignant
C10_Chen_S04	3	lymphoid
C114_Chen_S04	0	myeloid
C120_Chen_S04	6	endothelial
C142_Chen_S04	0	myeloid
C144_Chen_S04	4	epithelial_malignant
C147_Chen_S04	3	lymphoid
C152_Chen_S04	3	lymphoid
C155_Chen_S04	5	fibroblast
C168_Chen_S04	3	lymphoid
C177_Chen_S04	5	fibroblast
C178_Chen_S04	3	lymphoid
C181_Chen_S04	5	fibroblast
C199_Chen_S04	4	epithelial_malignant
C202_Chen_S04	3	lymphoid
C204_Chen_S04	5	fibroblast
C213_Chen_S04	1	epithelial
C217_Chen_S04	3	lymphoid
C21_Chen_S04	5	fibroblast
C222_Chen_S04	4	epithelial_malignant
C231_Chen_S04	3	lymphoid
C239_Chen_S04	3	lymphoid
C255_Chen_S04	4	epithelial_malignant
C262_Chen_S04	3	lymphoid
C266_Chen_S04	3	lymphoid
C277_Chen_S04	2	myeloid
C278_Chen_S04	3	lymphoid
C27_Chen_S04	0	myeloid
C285_Chen_S04	3	lymphoid
C292_Chen_S04	0	myeloid
C301_Chen_S04	6	endothelial
C32_Chen_S04	0	myeloid
C49_Chen_S04	4	epithelial_malignant
C55_Chen_S04	0	myeloid
C59_Chen_S04	2	myeloid
C98_Chen_S04	5	fibroblast
C99_Chen_S04	3	lymphoid
I102_Chen_S04	5	fibroblast
I104_Chen_S04	4	epithelial_malignant
I110_Chen_S04	4	epithelial_malignant
I111_Chen_S04	2	myeloid
I114_Chen_S04	4	epithelial_malignant
I115_Chen_S04	4	epithelial_malignant
I116_Chen_S04	0	myeloid
I118_Chen_S04	0	myeloid
I122_Chen_S04	5	fibroblast
I125_Chen_S04	5	fibroblast
I127_Chen_S04	0	myeloid
I131_Chen_S04	2	myeloid
I132_Chen_S04	5	fibroblast
I135_Chen_S04	6	endothelial
I136_Chen_S04	5	fibroblast
I137_Chen_S04	4	epithelial_malignant
I139_Chen_S04	5	fibroblast
I141_Chen_S04	0	myeloid
I142_Chen_S04	5	fibroblast
I148_Chen_S04	5	fibroblast
I152_Chen_S04	4	epithelial_malignant
I154_Chen_S04	5	fibroblast
I164_Chen_S04	0	myeloid
I166_Chen_S04	0	myeloid
I169_Chen_S04	3	lymphoid
I173_Chen_S04	6	endothelial
I175_Chen_S04	5	fibroblast
I176_Chen_S04	5	fibroblast
I180_Chen_S04	4	epithelial_malignant
I183_Chen_S04	1	epithelial
I184_Chen_S04	5	fibroblast
I186_Chen_S04	0	myeloid
I187_Chen_S04	0	myeloid
I190_Chen_S04	5	fibroblast
I191_Chen_S04	0	myeloid
I201_Chen_S04	2	myeloid
I217_Chen_S04	1	epithelial
I220_Chen_S04	0	myeloid
I234_Chen_S04	5	fibroblast
I236_Chen_S04	3	lymphoid
I238_Chen_S04	5	fibroblast
I244_Chen_S04	0	myeloid
I251_Chen_S04	3	lymphoid
I252_Chen_S04	5	fibroblast
I271_Chen_S04	3	lymphoid
I299_Chen_S04	3	lymphoid
I312_Chen_S04	5	fibroblast
I323_Chen_S04	3	lymphoid
I34_Chen_S04	3	lymphoid
I45_Chen_S04	0	myeloid
I51_Chen_S04	4	epithelial_malignant
I52_Chen_S04	5	fibroblast
I65_Chen_S04	2	myeloid
I69_Chen_S04	4	epithelial_malignant
I77_Chen_S04	4	epithelial_malignant
I80_Chen_S04	5	fibroblast
I85_Chen_S04	5	fibroblast
I89_Chen_S04	4	epithelial_malignant
I96_Chen_S04	0	myeloid
I98_Chen_S04	0	myeloid
C103_Chen_S05	3	lymphoid
C113_Chen_S05	4	epithelial_malignant
C114_Chen_S05	4	epithelial_malignant
C121_Chen_S05	3	lymphoid
C123_Chen_S05	5	fibroblast
C12_Chen_S05	4	epithelial_malignant
C132_Chen_S05	4	epithelial_malignant
C137_Chen_S05	5	fibroblast
C149_Chen_S05	6	endothelial
C14_Chen_S05	3	lymphoid
C150_Chen_S05	4	epithelial_malignant
C15_Chen_S05	1	epithelial
C161_Chen_S05	4	epithelial_malignant
C164_Chen_S05	5	fibroblast
C16_Chen_S05	4	epithelial_malignant
C177_Chen_S05	3	lymphoid
C185_Chen_S05	3	lymphoid
C18_Chen_S05	4	epithelial_malignant
C192_Chen_S05	5	fibroblast
C200_Chen_S05	2	myeloid
C30_Chen_S05	1	epithelial
C39_Chen_S05	3	lymphoid
C51_Chen_S05	5	fibroblast
C55_Chen_S05	6	endothelial
C57_Chen_S05	5	fibroblast
C5_Chen_S05	3	lymphoid
C63_Chen_S05	5	fibroblast
C73_Chen_S05	4	epithelial_malignant
C85_Chen_S05	4	epithelial_malignant
C88_Chen_S05	2	myeloid
C90_Chen_S05	0	myeloid
C91_Chen_S05	0	myeloid
C97_Chen_S05	0	myeloid
I109_Chen_S05	5	fibroblast
I116_Chen_S05	5	fibroblast
I122_Chen_S05	5	fibroblast
I133_Chen_S05	5	fibroblast
I140_Chen_S05	5	fibroblast
I144_Chen_S05	5	fibroblast
I147_Chen_S05	5	fibroblast
I149_Chen_S05	4	epithelial_malignant
I155_Chen_S05	0	myeloid
I167_Chen_S05	5	fibroblast
I168_Chen_S05	5	fibroblast
I174_Chen_S05	5	fibroblast
I180_Chen_S05	5	fibroblast
I195_Chen_S05	4	epithelial_malignant
I199_Chen_S05	5	fibroblast
I19_Chen_S05	1	epithelial
I28_Chen_S05	3	lymphoid
I34_Chen_S05	4	epithelial_malignant
I35_Chen_S05	1	epithelial
I46_Chen_S05	1	epithelial
I57_Chen_S05	5	fibroblast
I59_Chen_S05	4	epithelial_malignant
I61_Chen_S05	4	epithelial_malignant
I62_Chen_S05	0	myeloid
I66_Chen_S05	5	fibroblast
I71_Chen_S05	1	epithelial
I81_Chen_S05	4	epithelial_malignant
I82_Chen_S05	5	fibroblast
I89_Chen_S05	5	fibroblast
I91_Chen_S05	0	myeloid
I93_Chen_S05	5	fibroblast
I94_Chen_S05	5	fibroblast
I97_Chen_S05	5	fibroblast
I99_Chen_S05	0	myeloid
C108_Chen_S06	4	epithelial_malignant
C119_Chen_S06	3	lymphoid
C11_Chen_S06	3	lymphoid
C122_Chen_S06	0	myeloid
C123_Chen_S06	4	epithelial_malignant
C127_Chen_S06	3	lymphoid
C137_Chen_S06	4	epithelial_malignant
C145_Chen_S06	4	epithelial_malignant
C152_Chen_S06	5	fibroblast
C161_Chen_S06	1	epithelial
C162_Chen_S06	3	lymphoid
C163_Chen_S06	2	myeloid
C165_Chen_S06	0	myeloid
C20_Chen_S06	3	lymphoid
C22_Chen_S06	3	lymphoid
C24_Chen_S06	4	epithelial_malignant
C28_Chen_S06	3	lymphoid
C33_Chen_S06	1	epithelial
C35_Chen_S06	1	epithelial
C36_Chen_S06	5	fibroblast
C37_Chen_S06	5	fibroblast
C42_Chen_S06	0	myeloid
C45_Chen_S06	3	lymphoid
C47_Chen_S06	3	lymphoid
C49_Chen_S06	4	epithelial_malignant
C72_Chen_S06	2	myeloid
C80_Chen_S06	5	fibroblast
C81_Chen_S06	2	myeloid
C83_Chen_S06	5	fibroblast
C89_Chen_S06	1	epithelial
C96_Chen_S06	2	myeloid
I103_Chen_S06	5	fibroblast
I105_Chen_S06	4	epithelial_malignant
I108_Chen_S06	4	epithelial_malignant
I111_Chen_S06	4	epithelial_malignant
I114_Chen_S06	3	lymphoid
I121_Chen_S06	4	epithelial_malignant
I122_Chen_S06	3	lymphoid
I128_Chen_S06	0	myeloid
I130_Chen_S06	4	epithelial_malignant
I133_Chen_S06	4	epithelial_malignant
I137_Chen_S06	5	fibroblast
I138_Chen_S06	0	myeloid
I139_Chen_S06	6	endothelial
I143_Chen_S06	3	lymphoid
I144_Chen_S06	5	fibroblast
I146_Chen_S06	4	epithelial_malignant
I155_Chen_S06	5	fibroblast
I158_Chen_S06	3	lymphoid
I163_Chen_S06	4	epithelial_malignant
I166_Chen_S06	4	epithelial_malignant
I170_Chen_S06	4	epithelial_malignant
I23_Chen_S06	3	lymphoid
I31_Chen_S06	4	epithelial_malignant
I48_Chen_S06	4	epithelial_malignant
I56_Chen_S06	0	myeloid
I57_Chen_S06	4	epithelial_malignant
I60_Chen_S06	5	fibroblast
I68_Chen_S06	4	epithelial_malignant
I69_Chen_S06	6	endothelial
I70_Chen_S06	4	epithelial_malignant
I71_Chen_S06	4	epithelial_malignant
I74_Chen_S06	0	myeloid
I77_Chen_S06	4	epithelial_malignant
I80_Chen_S06	4	epithelial_malignant
I83_Chen_S06	3	lymphoid
I88_Chen_S06	5	fibroblast
I92_Chen_S06	4	epithelial_malignant
I93_Chen_S06	4	epithelial_malignant
I95_Chen_S06	3	lymphoid
I98_Chen_S06	5	fibroblast
C102_Chen_S07	1	epithelial
C10_Chen_S07	0	myeloid
C110_Chen_S07	2	myeloid
C112_Chen_S07	0	myeloid
C12_Chen_S07	0	myeloid
C19_Chen_S07	1	epithelial
C20_Chen_S07	1	epithelial
C23_Chen_S07	3	lymphoid
C30_Chen_S07	0	myeloid
C33_Chen_S07	1	epithelial
C38_Chen_S07	0	myeloid
C3_Chen_S07	1	epithelial
C41_Chen_S07	1	epithelial
C56_Chen_S07	1	epithelial
C58_Chen_S07	0	myeloid
C59_Chen_S07	3	lymphoid
C78_Chen_S07	3	lymphoid
C7_Chen_S07	1	epithelial
C80_Chen_S07	1	epithelial
C83_Chen_S07	1	epithelial
C96_Chen_S07	1	epithelial
C98_Chen_S07	2	myeloid
C99_Chen_S07	0	myeloid
C9_Chen_S07	1	epithelial
I105_Chen_S07	1	epithelial
I12_Chen_S07	2	myeloid
I24_Chen_S07	6	endothelial
I36_Chen_S07	3	lymphoid
I38_Chen_S07	1	epithelial
I46_Chen_S07	5	fibroblast
I47_Chen_S07	3	lymphoid
I50_Chen_S07	0	myeloid
I52_Chen_S07	1	epithelial
I53_Chen_S07	1	epithelial
I55_Chen_S07	0	myeloid
I59_Chen_S07	1	epithelial
I64_Chen_S07	1	epithelial
I70_Chen_S07	1	epithelial
I76_Chen_S07	1	epithelial
I78_Chen_S07	4	epithelial_malignant
I80_Chen_S07	5	fibroblast
I82_Chen_S07	1	epithelial
I83_Chen_S07	0	myeloid
I85_Chen_S07	1	epithelial
I91_Chen_S07	3	lymphoid
I94_Chen_S07	0	myeloid
I97_Chen_S07	3	lymphoid
C110_Chen_S08	6	endothelial
C114_Chen_S08	3	lymphoid
C124_Chen_S08	3	lymphoid
C126_Chen_S08	5	fibroblast
C12_Chen_S08	6	endothelial
C13_Chen_S08	6	endothelial
C148_Chen_S08	2	myeloid
C185_Chen_S08	6	endothelial
C187_Chen_S08	1	epithelial
C244_Chen_S08	5	fibroblast
C254_Chen_S08	5	fibroblast
C260_Chen_S08	2	myeloid
C275_Chen_S08	3	lymphoid
C344_Chen_S08	0	myeloid
C35_Chen_S08	3	lymphoid
C372_Chen_S08	6	endothelial
C61_Chen_S08	3	lymphoid
C66_Chen_S08	0	myeloid
C69_Chen_S08	3	lymphoid
I101_Chen_S08	5	fibroblast
I103_Chen_S08	5	fibroblast
I106_Chen_S08	5	fibroblast
I110_Chen_S08	6	endothelial
I111_Chen_S08	0	myeloid
I113_Chen_S08	5	fibroblast
I117_Chen_S08	6	endothelial
I11_Chen_S08	3	lymphoid
I121_Chen_S08	5	fibroblast
I123_Chen_S08	6	endothelial
I135_Chen_S08	5	fibroblast
I138_Chen_S08	0	myeloid
I142_Chen_S08	6	endothelial
I148_Chen_S08	5	fibroblast
I149_Chen_S08	6	endothelial
I152_Chen_S08	0	myeloid
I157_Chen_S08	5	fibroblast
I170_Chen_S08	6	endothelial
I185_Chen_S08	3	lymphoid
I190_Chen_S08	2	myeloid
I198_Chen_S08	6	endothelial
I202_Chen_S08	6	endothelial
I205_Chen_S08	0	myeloid
I229_Chen_S08	0	myeloid
I258_Chen_S08	6	endothelial
I259_Chen_S08	0	myeloid
I265_Chen_S08	6	endothelial
I283_Chen_S08	5	fibroblast
I299_Chen_S08	3	lymphoid
I35_Chen_S08	3	lymphoid
I363_Chen_S08	5	fibroblast
I375_Chen_S08	2	myeloid
I380_Chen_S08	5	fibroblast
I39_Chen_S08	1	epithelial
I47_Chen_S08	0	myeloid
I59_Chen_S08	6	endothelial
I62_Chen_S08	5	fibroblast
I70_Chen_S08	5	fibroblast
I72_Chen_S08	5	fibroblast
I77_Chen_S08	1	epithelial
I78_Chen_S08	0	myeloid
I80_Chen_S08	5	fibroblast
I81_Chen_S08	3	lymphoid
I84_Chen_S08	3	lymphoid
I85_Chen_S08	5	fibroblast
I86_Chen_S08	0	myeloid
I87_Chen_S08	0	myeloid
I89_Chen_S08	0	myeloid
I92_Chen_S08	5	fibroblast
I93_Chen_S08	3	lymphoid
I94_Chen_S08	0	myeloid
I99_Chen_S08	5	fibroblast
C14_Chen_S09	1	epithelial
C15_Chen_S09	1	epithelial
C19_Chen_S09	1	epithelial
C20_Chen_S09	1	epithelial
C29_Chen_S09	1	epithelial
